price,minimum_nights,host_id,neighbourhood_group,room_type,number_of_reviews,reviews_per_month,availability_365,longitude,latitude
150,4,41099363,Brooklyn,Private room,2,0.18,193,-73.97516,40.68762
160,2,39111035,Manhattan,Private room,2,0.06,0,-73.98826,40.78079
300,5,3167887,Manhattan,Entire home/apt,88,2.32,121,-74.00173,40.73178
99,1,4501003,Brooklyn,Entire home/apt,3,0.08,0,-73.96038,40.64117
35,5,4386682,Queens,Private room,7,0.19,0,-73.9106,40.7024
170,4,5251483,Brooklyn,Entire home/apt,2,0.05,0,-73.98314,40.70328
38,3,3274929,Brooklyn,Shared room,27,0.95,84,-73.95817,40.63549
500,4,63702305,Manhattan,Entire home/apt,72,1.8,330,-73.9974,40.72289
85,2,24253453,Brooklyn,Private room,1,0.03,0,-73.98057,40.67549
110,3,12446288,Brooklyn,Entire home/apt,4,0.1,0,-73.93748,40.71541
60,8,9427555,Manhattan,Private room,6,0.16,0,-73.9487,40.78825
148,6,27488921,Manhattan,Entire home/apt,44,1.12,280,-73.95427,40.80403
133,2,63755360,Manhattan,Entire home/apt,72,1.82,0,-73.9857,40.72548
250,3,50976547,Manhattan,Entire home/apt,1,0.03,0,-73.98088,40.72175
95,1,37188098,Queens,Private room,13,0.33,183,-73.92233,40.76088
69,7,13509844,Manhattan,Private room,7,0.18,0,-73.94928,40.79665
180,6,2705455,Queens,Entire home/apt,1,0.03,0,-73.95755,40.74284
40,2,63790712,Manhattan,Private room,16,0.4,0,-73.95454,40.80477
85,1,63800453,Brooklyn,Private room,6,0.16,0,-73.95698,40.63836
65,3,3630684,Brooklyn,Private room,11,0.37,0,-73.92127,40.70487
55,1,32306916,Brooklyn,Private room,4,0.1,0,-73.95157,40.67324
75,1,1212041,Manhattan,Shared room,4,0.1,0,-73.98823,40.72982
125,3,13209857,Manhattan,Entire home/apt,11,0.28,0,-73.94736,40.7887
26,3,45990565,Bronx,Private room,21,0.64,127,-73.91014,40.8522
175,2,18994094,Brooklyn,Entire home/apt,28,0.7,0,-73.95837,40.71214
85,2,3752933,Brooklyn,Private room,66,4.58,59,-74.01178,40.67849
76,5,63914230,Brooklyn,Private room,1,0.03,0,-73.9605,40.7128
40,1,63928471,Manhattan,Private room,6,0.16,0,-73.94949,40.83342
110,2,22089496,Manhattan,Entire home/apt,22,0.55,0,-73.96181,40.76053
78,1,63935825,Queens,Entire home/apt,4,0.1,0,-73.91396,40.77872
800,3,63940105,Manhattan,Entire home/apt,59,1.51,263,-73.99235,40.76268
65,1,15817123,Brooklyn,Entire home/apt,152,3.8,1,-73.95323,40.73164
105,1,1410306,Manhattan,Entire home/apt,181,4.61,175,-73.97447,40.78592
45,1,4411040,Brooklyn,Private room,3,0.08,0,-73.92785,40.69669
34,1,17638424,Queens,Private room,89,2.35,164,-73.87344,40.74561
160,3,10461612,Manhattan,Entire home/apt,20,0.5,0,-73.98603,40.76257
69,1,46889591,Manhattan,Private room,4,0.1,0,-73.96269,40.76272
145,2,27709477,Brooklyn,Entire home/apt,100,2.52,296,-73.94384,40.68612
75,5,25810,Brooklyn,Entire home/apt,7,0.18,0,-73.95089,40.68521
70,5,59473349,Brooklyn,Entire home/apt,37,1.48,263,-73.87996,40.67729
43,2,28121352,Queens,Private room,27,0.68,0,-73.87671,40.74503
198,3,1598283,Manhattan,Entire home/apt,31,0.8,57,-73.99174,40.73072
109,2,116382,Brooklyn,Private room,115,2.87,352,-73.94209,40.6703
150,2,64170911,Bronx,Entire home/apt,79,1.99,267,-73.91665,40.8883
49,3,64170751,Brooklyn,Private room,5,0.13,0,-73.95187,40.66759
170,3,2295610,Brooklyn,Entire home/apt,21,0.53,0,-73.96866,40.71214
80,1,43170685,Brooklyn,Private room,1,0.03,0,-73.94435,40.71135
80,1,22099204,Manhattan,Entire home/apt,2,0.05,0,-73.96719,40.80229
140,2,4106320,Brooklyn,Entire home/apt,33,0.87,145,-73.93222,40.67909
60,5,13340829,Brooklyn,Private room,1,0.03,0,-73.96312,40.67543
200,2,44596503,Manhattan,Entire home/apt,128,3.31,231,-73.97276,40.78466
159,2,18978289,Manhattan,Entire home/apt,3,0.11,0,-73.99838,40.71127
65,1,15817123,Brooklyn,Entire home/apt,56,1.58,0,-73.95263,40.73203
70,3,5707158,Manhattan,Private room,2,0.05,0,-73.97565,40.74418
120,3,36076005,Manhattan,Private room,9,0.23,365,-73.98441,40.77961
125,1,14731964,Manhattan,Private room,36,1.4,81,-73.98667,40.73273
200,3,59489089,Brooklyn,Entire home/apt,6,0.15,0,-73.95773,40.68813
80,1,1534297,Brooklyn,Private room,2,0.05,0,-73.96924,40.70843
140,1,39856008,Manhattan,Entire home/apt,1,0.03,0,-73.99141,40.71869
105,2,50292584,Brooklyn,Entire home/apt,66,1.68,360,-74.01275,40.6423
49,3,51159504,Brooklyn,Private room,3,0.08,365,-73.92957,40.66676
180,4,11481,Brooklyn,Entire home/apt,5,0.13,333,-74.00117,40.6789
70,1,14476679,Manhattan,Private room,3,0.08,0,-73.97848,40.72659
450,1,42435983,Manhattan,Entire home/apt,45,1.17,287,-73.98322,40.72296
44,2,62345719,Brooklyn,Private room,5,0.38,0,-73.94232,40.66734
89,1,8303104,Brooklyn,Private room,102,2.56,269,-73.98773,40.66801
172,2,35027358,Brooklyn,Entire home/apt,90,2.31,87,-73.99687,40.68268
350,1,438593,Manhattan,Entire home/apt,2,0.05,0,-73.99582,40.74391
68,1,64341665,Manhattan,Private room,49,1.23,365,-73.94264,40.81942
70,2,64355945,Queens,Private room,32,0.81,89,-73.85973,40.72526
223,1,52474491,Brooklyn,Entire home/apt,1,0.03,0,-74.01024,40.57804
97,1,52474491,Brooklyn,Private room,2,0.05,0,-74.01022,40.57774
75,1,20353296,Manhattan,Private room,5,0.13,0,-73.94893,40.79663
65,2,7695223,Manhattan,Private room,6,0.16,0,-73.98942,40.75857
64,1,64411228,Brooklyn,Private room,25,0.63,0,-73.95232,40.70922
59,2,7913863,Brooklyn,Private room,138,3.63,268,-73.95216,40.70766
60,2,64444742,Brooklyn,Private room,21,0.53,364,-73.90825,40.69305
999,3,64454893,Manhattan,Entire home/apt,11,0.28,164,-73.99476,40.73426
52,1,17638424,Queens,Private room,108,2.71,174,-73.87552,40.74485
90,2,64534798,Brooklyn,Entire home/apt,2,0.05,0,-73.95213,40.66505
150,2,6255163,Manhattan,Entire home/apt,16,0.42,220,-73.96192,40.79982
325,1,36306552,Manhattan,Entire home/apt,43,1.12,223,-73.97758,40.77713
170,5,44332076,Manhattan,Entire home/apt,24,1.39,121,-73.93317,40.84915
79,3,8896489,Queens,Entire home/apt,64,1.6,311,-73.88753,40.72153
175,1,8456000,Brooklyn,Private room,17,1.51,179,-73.96944,40.69619
120,3,39863896,Brooklyn,Entire home/apt,70,1.79,208,-73.94033,40.67292
72,1,64561100,Manhattan,Private room,98,2.5,204,-73.94871,40.81574
125,5,64578817,Manhattan,Entire home/apt,15,0.38,0,-73.94256,40.8097
200,5,5017724,Manhattan,Private room,4,0.1,365,-73.98825,40.75827
1000,4,64632152,Manhattan,Entire home/apt,19,0.51,349,-73.99109,40.72399
45,4,13406868,Brooklyn,Private room,1,0.03,0,-73.95002,40.68464
175,7,3555480,Manhattan,Entire home/apt,6,0.16,0,-73.99452,40.74507
89,2,20161989,Brooklyn,Private room,5,0.13,365,-73.95508,40.62462
149,5,64676041,Manhattan,Entire home/apt,88,2.23,326,-73.94998,40.78784
110,3,2596681,Brooklyn,Entire home/apt,10,0.26,0,-73.94929,40.69764
40,6,48764969,Brooklyn,Private room,28,0.7,298,-73.90411,40.6826
98,2,37820765,Brooklyn,Entire home/apt,14,0.36,0,-74.00112,40.68685
160,3,5749328,Manhattan,Entire home/apt,36,0.93,318,-73.97729,40.7771
380,2,35329442,Manhattan,Entire home/apt,6,0.16,0,-73.95847,40.80031
35,7,31230100,Brooklyn,Private room,1,0.03,157,-73.95561,40.67298
200,4,7226962,Manhattan,Entire home/apt,3,0.08,0,-73.98264,40.72716
140,1,64765550,Manhattan,Entire home/apt,4,0.1,0,-73.94924,40.77924
56,1,51924404,Manhattan,Private room,2,0.05,0,-73.98476,40.72966
91,2,5095576,Brooklyn,Private room,30,0.86,0,-73.91673,40.70045
180,3,2875590,Brooklyn,Entire home/apt,2,0.05,0,-73.9629,40.67833
55,4,1712843,Brooklyn,Private room,4,0.11,0,-73.95795,40.69168
175,1,438593,Manhattan,Private room,1,0.03,0,-73.99536,40.74491
67,3,268961,Brooklyn,Entire home/apt,88,2.22,0,-73.94612,40.6805
65,2,18370504,Manhattan,Private room,5,0.13,0,-73.96074,40.8131
200,1,1909320,Brooklyn,Entire home/apt,16,0.41,239,-73.96204,40.71697
81,5,34758340,Brooklyn,Entire home/apt,9,0.24,1,-73.952,40.60655
325,3,64825610,Manhattan,Entire home/apt,99,2.56,246,-73.99127,40.76156
333,1,62031986,Manhattan,Entire home/apt,246,6.38,323,-73.98769,40.75237
245,2,7403959,Manhattan,Entire home/apt,24,0.61,48,-73.99932,40.75915
90,2,64846981,Brooklyn,Private room,6,0.15,358,-73.92504,40.69993
999,2,64052858,Manhattan,Entire home/apt,54,1.49,58,-73.98748,40.7442
75,3,38967549,Brooklyn,Entire home/apt,3,0.08,0,-73.9398,40.68592
206,1,64916208,Manhattan,Entire home/apt,55,1.41,0,-74.00069,40.73974
70,1,5075103,Manhattan,Private room,16,0.4,0,-73.95556,40.82119
65,1,64921358,Brooklyn,Private room,1,0.03,0,-73.95615,40.7139
126,2,64930464,Brooklyn,Entire home/apt,181,4.73,182,-73.93367,40.68823
92,1,54921733,Brooklyn,Entire home/apt,5,0.14,0,-73.96729,40.64319
82,5,64948443,Manhattan,Private room,106,2.7,39,-73.95178,40.80726
99,1,26802681,Manhattan,Entire home/apt,172,4.33,213,-73.98873,40.74749
125,3,64976141,Bronx,Entire home/apt,142,3.59,185,-73.92143,40.80903
75,7,47864677,Manhattan,Entire home/apt,13,0.34,0,-73.95851,40.77117
300,5,17845933,Manhattan,Entire home/apt,3,0.08,9,-73.9729,40.7889
140,1,64674589,Manhattan,Entire home/apt,8,0.2,7,-73.9835,40.78216
98,3,53282710,Manhattan,Private room,2,0.05,0,-73.96452,40.79546
99,3,12859795,Manhattan,Private room,150,3.85,320,-73.92321,40.86399
75,1,4128829,Brooklyn,Entire home/apt,48,1.22,36,-73.92071,40.69055
225,1,65096495,Queens,Private room,35,0.92,364,-73.84844,40.57941
60,2,11338827,Manhattan,Private room,5,0.13,0,-73.94314,40.826
268,1,3206521,Manhattan,Entire home/apt,3,0.08,0,-74.00615,40.73552
177,3,10584659,Manhattan,Entire home/apt,12,0.3,0,-73.98704,40.73375
60,2,13750728,Bronx,Private room,47,1.22,249,-73.90933,40.81928
60,3,49045679,Manhattan,Private room,8,0.21,0,-73.9889,40.71251
55,2,13750728,Bronx,Private room,31,0.81,280,-73.90929,40.81725
60,2,13750728,Bronx,Private room,77,1.96,171,-73.90939,40.81911
135,1,2613671,Brooklyn,Entire home/apt,38,2.49,359,-73.94291,40.67593
139,1,65143341,Manhattan,Entire home/apt,186,4.68,230,-73.98727,40.74771
100,2,2961779,Manhattan,Entire home/apt,6,0.16,0,-73.98578,40.76735
100,4,2589215,Brooklyn,Private room,5,0.14,7,-73.96149,40.65206
40,1,22117154,Queens,Private room,48,1.24,1,-73.90505,40.70009
55,1,5075103,Manhattan,Private room,1,0.03,0,-73.95669,40.82127
175,2,5120853,Manhattan,Entire home/apt,2,0.05,0,-74.00782,40.70433
300,2,23913300,Brooklyn,Entire home/apt,33,0.86,76,-73.96574,40.71265
45,1,53930780,Manhattan,Private room,1,0.03,0,-73.95495,40.80422
144,2,9558116,Brooklyn,Entire home/apt,49,1.28,69,-73.96343,40.68099
60,2,65258815,Brooklyn,Private room,129,3.32,39,-73.92607,40.67409
45,4,3604124,Brooklyn,Private room,4,0.18,0,-73.95449,40.67564
80,1,34507633,Manhattan,Private room,1,0.03,0,-73.97978,40.72772
149,2,18261318,Manhattan,Entire home/apt,16,0.43,0,-73.99026,40.72592
89,5,4350664,Manhattan,Private room,62,1.82,271,-73.94342,40.79636
110,3,50200840,Manhattan,Private room,36,0.91,292,-73.9863,40.72827
179,3,51434373,Manhattan,Private room,69,1.8,104,-73.99829,40.73971
500,2,65359432,Queens,Shared room,15,0.39,365,-73.92804,40.76452
150,4,6520757,Brooklyn,Entire home/apt,11,0.29,0,-73.9515,40.69574
175,6,65361160,Queens,Entire home/apt,29,0.83,55,-73.91414,40.70719
79,1,7039396,Brooklyn,Entire home/apt,130,3.48,258,-73.88943,40.68202
117,3,11218119,Brooklyn,Entire home/apt,1,0.03,0,-73.96412,40.69315
65,2,57070933,Manhattan,Private room,3,0.08,0,-73.96043,40.79902
85,1,16677326,Manhattan,Private room,210,5.34,321,-73.99533,40.74971
80,2,59928816,Queens,Private room,177,4.48,245,-73.91228,40.70724
325,2,22887864,Brooklyn,Entire home/apt,76,1.93,160,-73.91817,40.67989
95,1,28895303,Manhattan,Private room,10,0.25,0,-73.95559,40.7674
85,2,12446229,Manhattan,Shared room,47,1.2,76,-73.97452,40.78864
115,5,794042,Brooklyn,Entire home/apt,8,0.21,0,-73.96499,40.68459
111,1,808189,Manhattan,Entire home/apt,41,1.17,4,-73.99445,40.71279
84,1,65476654,Manhattan,Private room,27,0.69,0,-73.98081,40.7823
110,2,264111,Brooklyn,Entire home/apt,6,0.15,0,-73.95819,40.66714
50,4,14208923,Brooklyn,Private room,1,0.03,0,-73.94434,40.72599
225,2,6997786,Manhattan,Entire home/apt,5,0.14,0,-73.99571,40.74369
110,1,14131713,Brooklyn,Private room,2,0.05,342,-73.93471,40.6848
49,7,66127,Brooklyn,Private room,13,0.36,0,-73.95604,40.68762
90,1,65527002,Manhattan,Private room,60,2.91,188,-73.963,40.7961
299,3,65482154,Queens,Entire home/apt,4,0.31,318,-73.79971,40.58734
60,1,57070933,Manhattan,Private room,5,0.14,0,-73.96097,40.79981
115,2,3104581,Manhattan,Entire home/apt,18,0.48,3,-73.94669,40.79073
120,3,9314442,Manhattan,Entire home/apt,2,0.05,0,-73.99343,40.71532
409,1,6555513,Brooklyn,Entire home/apt,1,0.03,0,-73.99423,40.69453
95,1,19866189,Queens,Private room,31,0.79,361,-73.7938,40.58859
49,1,5897784,Brooklyn,Private room,1,0.03,0,-73.92673,40.68022
155,1,65639106,Manhattan,Entire home/apt,2,0.05,0,-73.94927,40.78821
265,4,65667120,Brooklyn,Entire home/apt,123,3.25,285,-73.94238,40.68264
215,2,65670239,Brooklyn,Entire home/apt,44,1.28,279,-73.94733,40.64062
120,2,59928816,Queens,Private room,162,4.12,268,-73.91384,40.70707
54,2,12798614,Brooklyn,Private room,1,0.03,319,-73.94299,40.68979
60,5,65217454,Manhattan,Entire home/apt,16,0.41,4,-73.92976,40.85264
750,1,9040879,Queens,Entire home/apt,14,0.36,352,-73.78851,40.59491
210,1,9545279,Manhattan,Entire home/apt,58,1.49,2,-73.99952,40.72837
80,1,2018172,Brooklyn,Private room,2,0.05,0,-73.95441,40.70751
85,5,11157618,Brooklyn,Entire home/apt,93,2.38,0,-73.95969,40.68882
99,2,65760387,Brooklyn,Entire home/apt,43,1.16,0,-73.92142,40.68445
84,1,62316080,Brooklyn,Private room,181,4.59,282,-73.94995,40.71394
105,4,38969372,Brooklyn,Entire home/apt,7,0.18,20,-73.97621,40.64528
88,2,54129736,Queens,Private room,32,0.84,0,-73.8165,40.58341
140,2,5138621,Manhattan,Entire home/apt,1,0.03,0,-73.95106,40.77619
50,3,65802264,Brooklyn,Private room,14,0.35,0,-73.93318,40.66877
175,2,5679552,Brooklyn,Entire home/apt,2,0.05,0,-73.95731,40.7193
50,4,30529247,Brooklyn,Private room,15,0.38,0,-73.97422,40.69706
60,5,65809485,Queens,Private room,66,1.69,141,-73.82911,40.74979
60,2,65598016,Brooklyn,Private room,136,3.45,346,-73.95306,40.66946
143,2,13089400,Manhattan,Entire home/apt,32,0.81,0,-73.98796,40.77116
85,5,65832104,Manhattan,Entire home/apt,4,0.11,282,-73.98913,40.71877
110,2,24637162,Queens,Entire home/apt,24,1.52,128,-73.91727,40.74594
295,2,63289810,Brooklyn,Entire home/apt,70,1.8,292,-73.98945,40.68081
65,1,14906645,Manhattan,Private room,2,0.05,0,-73.95727,40.77685
35,1,24291213,Brooklyn,Private room,2,0.05,0,-74.01993,40.63877
50,1,20043119,Brooklyn,Private room,3,0.1,0,-73.96281,40.6881
44,1,17624300,Brooklyn,Private room,8,0.23,357,-73.94421,40.70244
275,2,4534893,Manhattan,Entire home/apt,70,1.84,307,-73.98787,40.72705
110,2,4534893,Manhattan,Private room,46,1.17,307,-73.98831,40.72553
120,1,9280078,Brooklyn,Entire home/apt,1,0.03,0,-73.96742,40.70845
50,7,49121324,Brooklyn,Private room,4,0.11,0,-73.96691,40.68645
87,3,65968828,Brooklyn,Entire home/apt,87,2.25,260,-73.91235,40.6733
109,7,65979198,Manhattan,Private room,3,0.09,0,-73.99433,40.72232
65,1,43380926,Manhattan,Private room,1,0.03,0,-73.94197,40.78771
150,1,22087408,Manhattan,Private room,41,1.07,274,-73.98473,40.71909
225,1,5004109,Manhattan,Entire home/apt,45,1.16,255,-73.97739,40.75001
100,1,12759735,Manhattan,Entire home/apt,1,0.03,0,-73.97148,40.784
125,1,12879538,Manhattan,Entire home/apt,103,2.67,339,-73.94358,40.82033
115,4,4899404,Manhattan,Entire home/apt,46,1.19,0,-73.98539,40.72838
62,1,7119612,Brooklyn,Private room,1,0.03,0,-73.92705,40.69897
50,7,66089191,Brooklyn,Private room,2,0.06,0,-73.92509,40.69177
200,2,2079709,Manhattan,Entire home/apt,39,1.15,0,-73.98567,40.72795
225,1,9040879,Queens,Entire home/apt,6,0.56,352,-73.78991,40.59413
29,2,44468180,Brooklyn,Private room,4,0.11,0,-73.92877,40.69414
80,2,5606004,Brooklyn,Private room,9,0.23,0,-73.92785,40.70062
35,1,60756664,Brooklyn,Private room,33,0.84,337,-74.02483,40.63456
250,7,4285208,Manhattan,Entire home/apt,8,0.22,294,-73.9559,40.77346
150,2,36012265,Brooklyn,Entire home/apt,11,0.28,330,-73.92938,40.70528
165,2,66182162,Queens,Entire home/apt,3,0.08,0,-73.9312,40.75888
159,2,36012265,Brooklyn,Entire home/apt,13,0.34,317,-73.9299,40.70454
140,2,4964784,Brooklyn,Entire home/apt,108,2.89,278,-74.00176,40.65031
159,3,8182126,Brooklyn,Entire home/apt,2,0.05,0,-73.94646,40.71791
77,7,40288829,Manhattan,Private room,17,0.46,311,-73.94167,40.83294
49,3,24918898,Brooklyn,Private room,3,0.08,0,-73.95117,40.70755
55,1,66215731,Brooklyn,Private room,56,1.46,281,-73.98339,40.67692
50,1,66215731,Brooklyn,Private room,113,2.87,352,-73.98142,40.67719
359,1,26405086,Manhattan,Entire home/apt,96,2.48,309,-73.94288,40.83471
50,3,66191982,Brooklyn,Private room,3,0.08,0,-73.94459,40.69445
40,1,66240027,Brooklyn,Entire home/apt,2,0.05,0,-73.95999,40.66158
219,2,26521212,Manhattan,Entire home/apt,5,0.13,0,-73.97367,40.75314
189,4,5468528,Brooklyn,Entire home/apt,68,1.73,83,-73.98703,40.6679
140,5,23638897,Manhattan,Entire home/apt,2,0.05,0,-73.98334,40.71849
125,1,66269338,Queens,Private room,11,0.28,301,-73.88767,40.74838
150,3,30826804,Brooklyn,Private room,11,0.28,364,-73.94959,40.6403
60,3,66309874,Brooklyn,Private room,32,0.81,90,-73.87646,40.68615
99,4,7195103,Manhattan,Private room,51,1.31,0,-73.98046,40.77992
60,3,66309874,Brooklyn,Private room,15,0.41,90,-73.8777,40.68577
198,2,18276764,Manhattan,Entire home/apt,37,0.98,0,-73.98691,40.7363
350,6,66326553,Manhattan,Entire home/apt,124,3.16,247,-73.99159,40.76149
80,2,5741089,Brooklyn,Entire home/apt,6,0.15,0,-73.949,40.71278
61,1,26535250,Brooklyn,Entire home/apt,91,2.38,246,-73.9793,40.65722
45,3,33049782,Brooklyn,Private room,3,0.08,0,-73.90314,40.69084
70,3,4206804,Brooklyn,Private room,2,0.06,249,-73.92718,40.70376
60,1,66383919,Manhattan,Private room,40,1.02,0,-73.95445,40.80513
75,2,66383919,Manhattan,Private room,46,1.17,0,-73.9542,40.80713
165,2,13716703,Brooklyn,Entire home/apt,3,0.08,0,-73.95607,40.73334
69,1,64341665,Manhattan,Private room,38,0.97,365,-73.94147,40.82039
39,3,66440767,Brooklyn,Private room,22,0.56,360,-73.95393,40.60016
239,4,1512462,Manhattan,Entire home/apt,132,3.39,242,-73.9666,40.75489
194,4,38353649,Manhattan,Entire home/apt,5,0.13,0,-73.98409,40.72228
75,2,8952737,Brooklyn,Private room,1,0.03,0,-73.9535,40.67941
165,3,66484647,Manhattan,Entire home/apt,110,2.87,222,-73.99861,40.74419
200,2,6360636,Manhattan,Entire home/apt,3,0.08,0,-73.98939,40.72387
205,2,2861820,Brooklyn,Entire home/apt,7,0.18,4,-73.9417,40.71172
45,4,30848788,Brooklyn,Private room,35,0.91,89,-73.94656,40.69324
139,2,66501870,Manhattan,Entire home/apt,132,3.66,154,-73.9691,40.76016
339,1,26405086,Manhattan,Entire home/apt,87,2.28,318,-73.94215,40.83326
190,4,1304893,Manhattan,Entire home/apt,1,0.08,118,-73.9731,40.78495
45,1,14898658,Brooklyn,Private room,103,2.68,0,-73.98015,40.64345
199,2,66566329,Brooklyn,Entire home/apt,29,0.74,174,-73.94206,40.71926
149,4,15753023,Brooklyn,Entire home/apt,5,0.14,0,-73.9689,40.71102
80,1,4207560,Brooklyn,Private room,54,1.37,0,-73.95286,40.70928
120,3,2774967,Brooklyn,Entire home/apt,25,0.72,0,-73.97279,40.6921
73,1,26414016,Brooklyn,Private room,4,0.11,0,-73.95775,40.71806
44,3,9123131,Brooklyn,Private room,32,0.83,0,-73.94084,40.67068
105,3,6416695,Manhattan,Entire home/apt,8,0.21,0,-73.94729,40.83549
120,2,19953913,Manhattan,Private room,17,0.43,0,-73.99016,40.76116
57,3,21340955,Brooklyn,Private room,33,0.85,345,-73.96073,40.65402
120,1,8389062,Queens,Entire home/apt,1,0.03,0,-73.91467,40.76202
100,4,1462483,Manhattan,Private room,40,3.36,164,-73.9834,40.74566
525,5,66640174,Manhattan,Entire home/apt,49,1.26,314,-73.99024,40.7411
75,3,7476145,Brooklyn,Private room,3,0.09,0,-73.95793,40.71811
65,1,8308648,Brooklyn,Private room,2,0.06,0,-73.91767,40.6879
132,1,40040638,Brooklyn,Entire home/apt,67,1.77,264,-73.98063,40.67522
50,7,65809485,Queens,Private room,83,2.15,171,-73.82914,40.74849
60,3,921269,Manhattan,Private room,27,0.69,0,-73.93647,40.79711
59,1,52196858,Bronx,Private room,120,3.11,336,-73.85812,40.83648
80,1,44223203,Manhattan,Private room,32,0.85,0,-73.98853,40.72803
450,2,23732730,Bronx,Entire home/apt,81,2.07,342,-73.84638,40.86323
45,3,42032781,Brooklyn,Private room,7,0.41,133,-73.93024,40.70496
359,1,26405086,Manhattan,Entire home/apt,126,3.21,318,-73.94456,40.83543
200,1,31502455,Manhattan,Private room,1,0.03,0,-73.99784,40.74553
120,3,52656626,Manhattan,Entire home/apt,11,0.32,0,-73.9626,40.79772
140,2,43806964,Manhattan,Entire home/apt,6,0.17,0,-73.95463,40.77667
436,3,37978030,Brooklyn,Entire home/apt,9,0.37,27,-73.96611,40.63129
249,3,2640854,Manhattan,Entire home/apt,9,0.23,0,-73.99824,40.74045
170,5,3922831,Brooklyn,Entire home/apt,35,0.9,290,-73.96265,40.71592
60,1,11626567,Brooklyn,Private room,2,0.05,0,-73.93642,40.70661
94,3,5074556,Manhattan,Private room,4,0.1,364,-73.99338,40.71703
45,1,66787512,Brooklyn,Private room,7,0.18,0,-73.91896,40.69969
60,3,24038764,Brooklyn,Private room,2,0.05,0,-73.89236,40.67708
169,3,35660592,Queens,Private room,27,0.78,256,-73.8954,40.73976
80,3,66614646,Manhattan,Private room,1,0.03,0,-73.98136,40.72444
55,1,22288459,Brooklyn,Private room,12,0.75,22,-73.93494,40.69537
220,2,66807700,Manhattan,Entire home/apt,140,3.6,341,-73.94361,40.79505
235,4,66810906,Brooklyn,Entire home/apt,32,0.88,322,-73.91056,40.6235
125,3,5960171,Brooklyn,Entire home/apt,2,0.05,0,-73.96027,40.68809
66,1,3121134,Queens,Private room,1,0.03,0,-73.91985,40.7619
80,1,12326402,Manhattan,Private room,5,0.13,0,-74.00601,40.70873
57,2,5741728,Queens,Private room,14,0.37,0,-73.91448,40.76625
48,2,116382,Brooklyn,Private room,107,2.74,268,-73.9404,40.66882
40,2,45601111,Queens,Private room,47,1.19,173,-73.74624,40.66952
180,1,66904643,Manhattan,Private room,14,0.4,90,-73.99041,40.72421
